original_claim,negated_claim,strengthened_claim,weakened_claim,original_prob,negation_prob,more_specific_prob,less_specific_prob
Most adults worldwide have a smartphone.,Most adults worldwide do not have a smartphone.,Most adults worldwide have a smartphone that is capable of accessing the internet.,Most adults worldwide have a mobile device.,0.985,0.2,0.99625,0.9924999999999999
Most land plants form symbiotic relationships with fungi to enhance nutrient uptake.,Most land plants do not form symbiotic relationships with fungi to enhance nutrient uptake.,Almost all land plants form symbiotic relationships with specific types of fungi to enhance nutrient uptake.,Some land plants form symbiotic relationships with fungi to enhance nutrient uptake.,0.998,0.1,0.960125,0.9904499999999999
King Arthur of the legendary Arthurian tales was a real historical figure.,King Arthur of the legendary Arthurian tales was not a real historical figure.,King Arthur of the legendary Arthurian tales was a real historical figure who ruled in Britain during the 5th century.,King Arthur of the legendary Arthurian tales may have been inspired by a real historical figure.,0.048,0.9718749999999999,0.32075,0.844
"King Richard III of England intentionally ordered the murder of his nephews, the Princes in the Tower.","King Richard III of England did not intentionally order the murder of his nephews, the Princes in the Tower.","King Richard III of England intentionally ordered the murder of his nephews, the Princes in the Tower, to secure his claim to the throne.","King Richard III of England was involved in the events surrounding the disappearance of his nephews, the Princes in the Tower.",0.9650000000000001,0.20925,0.486,0.905
Vincent van Gogh sold more than two of his own paintings during his lifetime.,Vincent van Gogh did not sell more than two of his own paintings during his lifetime.,Vincent van Gogh sold more than three of his own paintings during his lifetime.,Vincent van Gogh sold some of his own paintings during his lifetime.,0.64,0.998125,0.4600000000000001,0.835
Christopher Columbus was actively trying to find a new trade route to Asia when he accidentally discovered America.,Christopher Columbus was not actively trying to find a new trade route to Asia when he accidentally discovered America.,"Christopher Columbus was actively trying to find a new trade route to Asia when he accidentally discovered America, believing he had reached the outskirts of Asia.",Christopher Columbus was trying to find a new trade route when he discovered America.,0.17850000000000002,0.684,0.7045,0.7525
Martin Luther King Jr. was not intended to be the initial leader of the Civil Rights Movement.,"""Martin Luther King Jr. was intended to be the initial leader of the Civil Rights Movement.""","Martin Luther King Jr. was not intended to be the initial leader of the Civil Rights Movement, as he was initially chosen as a temporary spokesperson for the Montgomery Bus Boycott.",Martin Luther King Jr. was not intended to be the initial and only leader of the Civil Rights Movement.,0.9715,0.1,0.589,0.952
Abraham Lincoln considered other plans before deciding on the Emancipation Proclamation.,Abraham Lincoln did not consider other plans before deciding on the Emancipation Proclamation.,Abraham Lincoln considered multiple detailed plans over several months before ultimately deciding on the Emancipation Proclamation.,Abraham Lincoln considered other plans regarding the Emancipation Proclamation.,0.952,0.7,0.9592499999999999,0.90725
Alexander the Great died from poisoning.,Alexander the Great did not die from poisoning.,Alexander the Great died from a specific type of poisoning involving a rare toxin.,Alexander the Great was murdered.,0.58875,0.8645,0.736,0.969125
Vincent van Gogh sold only one painting during his lifetime.,Vincent van Gogh did not sell only one painting during his lifetime.,Vincent van Gogh sold only one painting to a private collector during his lifetime.,Vincent van Gogh sold some paintings during his lifetime.,0.994375,0.9875,0.1519999999999999,0.999875
Napoleon Bonaparte was taller than the average male height during his era.,Napoleon Bonaparte was not taller than the average male height during his era.,Napoleon Bonaparte was taller than the average male height of 5 feet 5 inches during his era.,Napoleon Bonaparte was taller than some men during his era.,0.85,0.75,0.9925,0.99905
Winston Churchill had a significant influence on the final formulation of the Balfour Declaration.,Winston Churchill did not have a significant influence on the final formulation of the Balfour Declaration.,Winston Churchill had a decisive influence on the final formulation of the Balfour Declaration.,Winston Churchill had some influence on the Balfour Declaration.,0.6895,0.11350000000000002,0.6075,0.95125
Caesar was assassinated because of his increasing power and influence in the Roman Republic.,Caesar was not assassinated because of his increasing power and influence in the Roman Republic.,"Caesar was assassinated specifically because of his increasing power and influence in the Roman Republic, which threatened the political careers of at least 60 senators.",Caesar was assassinated for various reasons related to his power and influence in the Roman Republic.,0.853375,0.013499999999999998,0.9775,0.9538749999999999
The Mona Lisa was created using oils derived exclusively from walnut and linseed trees.,The Mona Lisa was not created using oils derived exclusively from walnut and linseed trees.,"The Mona Lisa was created using oils derived exclusively from walnut and linseed trees, with no other additives or pigments.",The Mona Lisa was created using oils derived from various sources.,0.05699999999999994,0.9955,0.023999999999999994,0.963625
Extraterrestrial intelligent life exists within our galaxy.,Extraterrestrial intelligent life does not exist within our galaxy.,Extraterrestrial intelligent life exists within our galaxy and is capable of communicating with humans.,Extraterrestrial life exists within our galaxy.,0.16200000000000003,0.2925,0.17300000000000001,0.44699999999999995
The Mona Lisa was originally painted with eyebrows and eyelashes.,The Mona Lisa was not originally painted with eyebrows and eyelashes.,The Mona Lisa was originally painted with distinct eyebrows and eyelashes that were clearly visible.,The Mona Lisa was originally painted with some facial features.,0.8146250000000002,0.994,0.9542499999999999,1.0
There is currently microbial life on Mars.,There is not currently microbial life on Mars.,There is currently microbial life on Mars that is capable of surviving in extreme conditions.,There is currently the possibility of microbial life on Mars.,0.041999999999999996,0.9528749999999999,0.09000000000000002,0.6509999999999999
Dolphins possess a language complexity comparable to that of humans.,Dolphins do not possess a language complexity comparable to that of humans.,"Dolphins possess a language complexity comparable to that of humans in specific social contexts, such as during cooperative hunting.",Dolphins possess a form of communication.,0.198,0.95,0.5720000000000001,0.9904
There exists extraterrestrial life in our galaxy.,There does not exist extraterrestrial life in our galaxy.,There exists intelligent extraterrestrial life in our galaxy.,There exists extraterrestrial life.,0.36475,0.9,0.14925,0.2
There is life existing elsewhere in the universe.,There is no life existing elsewhere in the universe.,There is intelligent life existing elsewhere in the universe.,There is life existing in the universe.,0.7225,0.22499999999999998,0.3,0.78875
"The painting ""Mona Lisa"" was actually completed in 1519, not 1506.","The painting ""Mona Lisa"" was not actually completed in 1519, but rather in 1506.","The painting ""Mona Lisa"" was actually completed in 1519, not 1506, and this conclusion is supported by historical records from the Louvre Museum.","The painting ""Mona Lisa"" was completed in the early 1500s.",0.0,0.0,0.1,0.994
The manuscript of the first complete version of the Bible was originally authored by more than 50 different individuals.,The manuscript of the first complete version of the Bible was not originally authored by more than 50 different individuals.,The manuscript of the first complete version of the Bible was originally authored by more than 100 different individuals.,The manuscript of the first complete version of the Bible was originally authored by multiple individuals.,0.0,0.99625,0.0,0.98875
Life exists elsewhere in the universe.,Life does not exist elsewhere in the universe.,Life exists elsewhere in the universe in the form of complex multicellular organisms.,Life exists in the universe.,0.314,0.8,0.0835,0.8420000000000001
Dolphins possess a level of self-awareness comparable to humans.,Dolphins do not possess a level of self-awareness comparable to humans.,Dolphins possess a level of self-awareness comparable to humans in complex social situations.,Dolphins possess some level of self-awareness.,0.15300000000000002,0.765,0.4635,0.8
Intelligent extraterrestrial life exists in our universe.,Intelligent extraterrestrial life does not exist in our universe.,Intelligent extraterrestrial life exists in our universe and has developed advanced technology comparable to human civilization.,Intelligent life exists in our universe.,0.15800000000000003,0.2,0.25300000000000006,0.2895
Aliens exist in our galaxy.,Aliens do not exist in our galaxy.,Intelligent aliens exist in our galaxy.,Aliens exist.,0.191,0.9,0.6985,0.081
Caffeine increases short-term recall ability.,Caffeine does not increase short-term recall ability.,Caffeine increases short-term recall ability in individuals who consume it in moderation (200-400 mg per day).,Caffeine affects recall ability.,0.485625,0.13475000000000004,0.6581250000000001,0.7735
The Mona Lisa is the most valuable painting in the world.,The Mona Lisa is not the most valuable painting in the world.,"The Mona Lisa is the most valuable painting in the world, valued at over $1 billion.",The Mona Lisa is a valuable painting.,0.2625,0.8645,0.975,0.998075
The Sphinx of Giza originally had the face of a lion.,The Sphinx of Giza did not originally have the face of a lion.,The Sphinx of Giza originally had the face of a lion and was built during the reign of Pharaoh Khafre.,The Sphinx of Giza has features resembling a lion.,0.95,0.6555,0.95375,1.0
The Mona Lisa actually has hidden symbols in her eyes.,The Mona Lisa does not have hidden symbols in her eyes.,The Mona Lisa actually has hidden symbols in her eyes that can only be seen under ultraviolet light.,The Mona Lisa has some hidden symbols.,0.04050000000000001,0.38,0.21600000000000008,0.9075
The largest dinosaur was blue.,The largest dinosaur was not blue.,The largest dinosaur was a blue sauropod species.,The largest dinosaur was a color.,0.0,0.95,0.1,0.0
Aliens have visited earth.,Aliens have not visited earth.,Aliens have visited Earth and made contact with government officials in the last 50 years.,Life exists elsewhere in the universe.,0.013499999999999998,0.95,0.002125000000000002,0.246875
"The pyramids of Egypt were built by paid laborers, not slaves.","The pyramids of Egypt were not built by paid laborers, but by slaves.","The pyramids of Egypt were built exclusively by paid laborers who were skilled craftsmen, not slaves.",The pyramids of Egypt were built by laborers.,0.865,0.026999999999999996,0.6375,0.9662499999999999
Dolphins are more intelligent than cats.,Dolphins are not more intelligent than cats.,"Dolphins are significantly more intelligent than cats, as measured by problem-solving abilities and social complexity.",Dolphins are intelligent animals.,0.925,0.86125,0.73875,0.9544999999999999
A platypus has more than 1000 genes associated with its venom.,A platypus does not have more than 1000 genes associated with its venom.,A platypus has more than 1000 genes specifically associated with its venom that are unique to its species.,A platypus has genes associated with its venom.,0.819375,0.85,0.3760000000000001,0.9522499999999999
The multiverse theory is a correct explanation for quantum physics anomalies.,The multiverse theory is not a correct explanation for quantum physics anomalies.,The multiverse theory is the only correct explanation for all quantum physics anomalies.,The multiverse theory is a possible explanation for quantum physics anomalies.,0.096,0.6824999999999999,0.022499999999999992,0.17200000000000004
The platypus lineage separated from other mammalian lineages more recently than the divergence of the marsupial and placental mammal lineages.,The platypus lineage did not separate from other mammalian lineages more recently than the divergence of the marsupial and placental mammal lineages.,"The platypus lineage separated from other mammalian lineages less than 100 million years ago, which is more recently than the divergence of the marsupial and placental mammal lineages.",The platypus lineage separated from other mammalian lineages.,0.950125,0.952,0.8075000000000001,1.0
"""The existence of extraterrestrial life in our universe.""","""The non-existence of extraterrestrial life in our universe.""","""The existence of intelligent extraterrestrial life in our universe.""","""The existence of life in our universe.""",0.558,0.04999999999999999,0.7795,0.95
Dark matter is composed entirely of sterile neutrinos.,Dark matter is not composed entirely of sterile neutrinos.,Dark matter is composed entirely of sterile neutrinos with a mass between 1 and 10 eV.,Dark matter is composed of some sterile neutrinos.,0.08575,0.857375,0.05225,0.14550000000000002
Dark matter consists of axions.,Dark matter does not consist of axions.,Dark matter consists primarily of axions with a mass between 10^-6 eV and 10^-3 eV.,Dark matter consists of some type of particle.,0.07675000000000001,0.746,0.1685,0.958625
Dietary factors are the leading cause of kidney stones.,Dietary factors are not the leading cause of kidney stones.,Dietary factors are the leading cause of calcium oxalate kidney stones.,Dietary factors are a common cause of kidney stones.,0.6375,0.8085000000000001,0.7565,0.95
Dark matter is composed primarily of weakly interacting massive particles.,Dark matter is not composed primarily of weakly interacting massive particles.,Dark matter is composed primarily of weakly interacting massive particles that have a mass between 1 GeV/c² and 10 GeV/c².,Dark matter is composed of some type of particles.,0.85,0.78,0.598125,0.956375
"The newly discovered exoplanet K2-18b, located 124 light years away, has conditions suitable for life as we know it.","The newly discovered exoplanet K2-18b, located 124 light years away, does not have conditions suitable for life as we know it.","The newly discovered exoplanet K2-18b, located 124 light years away, has conditions suitable for life as we know it, specifically for complex multicellular organisms.","The newly discovered exoplanet K2-18b, located 124 light years away, has conditions that might support life.",0.10499999999999998,0.75375,0.045999999999999985,0.5214999999999999
Life exists on other planets within our Milky Aay galaxy.,Life does not exist on other planets within our Milky Way galaxy.,Life exists on other planets within our Milky Way galaxy that are similar in conditions to Earth.,Life exists on other planets.,0.7,0.2,0.2,0.17500000000000002
Dark matter is made up of weakly interacting massive particles.,Dark matter is not made up of weakly interacting massive particles.,Dark matter is made up exclusively of weakly interacting massive particles that have a mass between 1 GeV/c² and 10 GeV/c².,Dark matter is made up of some type of particles.,0.90575,0.76,0.558,0.9548749999999999
Gravity waves from the Big Bang have been detected.,Gravity waves from the Big Bang have not been detected.,Gravity waves from the Big Bang have been detected with a confidence level of 95% or higher.,Gravity waves have been detected.,0.98875,0.6,0.8,1.0
The dark matter in the universe is composed mainly of weakly interacting massive particles (WIMPs).,The dark matter in the universe is not composed mainly of weakly interacting massive particles (WIMPs).,The dark matter in the universe is composed mainly of weakly interacting massive particles (WIMPs) with masses between 10 GeV and 1 TeV.,The dark matter in the universe is composed of some type of particles.,0.546,0.67875,0.616,0.9578749999999999
Dark matter accounts for approximately 85% of the matter composition in the universe.,Dark matter does not account for approximately 85% of the matter composition in the universe.,"Dark matter accounts for approximately 85% of the matter composition in the universe, specifically in regions of space with low baryonic matter density.",Dark matter accounts for a significant portion of the matter composition in the universe.,0.9548749999999999,0.0,0.964,0.968
The Higgs boson particle gives other particles their mass.,The Higgs boson particle does not give other particles their mass.,The Higgs boson particle gives other fundamental particles their mass through the Higgs field interaction.,The Higgs boson particle is related to the mass of other particles.,0.95,0.0,0.9916,1.0
Vladimir Lenin secretly admired capitalist economic policies and considered implementing them in Soviet Russia.,Vladimir Lenin did not secretly admire capitalist economic policies and did not consider implementing them in Soviet Russia.,Vladimir Lenin secretly admired capitalist economic policies and considered implementing them in Soviet Russia during the early years of the Bolshevik regime.,Vladimir Lenin considered implementing some economic policies in Soviet Russia.,0.1,0.7344999999999999,0.4600000000000001,1.0
"Vincent van Gogh's ear was cut off by fellow artist Paul Gauguin, not by van Gogh himself.","""Vincent van Gogh's ear was not cut off by fellow artist Paul Gauguin, but by van Gogh himself.""","Vincent van Gogh's ear was cut off by fellow artist Paul Gauguin during a heated argument, not by van Gogh himself.",Vincent van Gogh's ear was cut off by another person.,0.03975,0.959,0.3520000000000001,0.0
Christopher Columbus was primarily motivated by a quest for gold rather than the expansion of Christianity or exploration.,Christopher Columbus was not primarily motivated by a quest for gold rather than the expansion of Christianity or exploration.,"Christopher Columbus was primarily motivated by a quest for gold, specifically seeking to acquire gold from the indigenous peoples of the Caribbean, rather than the expansion of Christianity or exploration.",Christopher Columbus was motivated by a quest for gold.,0.555,0.765,0.3524999999999999,0.38149999999999995
"Cleopatra VII, the last active ruler of the Ptolemaic Kingdom of Egypt, was not of Macedonian Greek descent but rather of primarily Egyptian ancestry.","Cleopatra VII, the last active ruler of the Ptolemaic Kingdom of Egypt, was of Macedonian Greek descent rather than primarily of Egyptian ancestry.","Cleopatra VII, the last active ruler of the Ptolemaic Kingdom of Egypt, was not of Macedonian Greek descent but rather of primarily Egyptian ancestry, with at least 75% of her lineage traced back to ancient Egyptian heritage.","Cleopatra VII, the last active ruler of the Ptolemaic Kingdom of Egypt, had some Egyptian ancestry.",0.516,0.962625,0.5425,0.995
Julius Caesar was aware of the assassination plot against him before it occurred on the Ides of March.,Julius Caesar was not aware of the assassination plot against him before it occurred on the Ides of March.,Julius Caesar was aware of the specific assassination plot against him involving Brutus and Cassius before it occurred on the Ides of March.,Julius Caesar was aware of the possibility of an assassination plot against him.,0.17,0.95,0.5660000000000001,0.7373749999999999
The Voynich Manuscript is a coded document that contains undiscovered scientific knowledge from the medieval period.,The Voynich Manuscript is not a coded document that contains undiscovered scientific knowledge from the medieval period.,The Voynich Manuscript is a coded document that contains undiscovered scientific knowledge specifically related to herbal medicine from the medieval period.,The Voynich Manuscript is a document that contains information from the medieval period.,0.020625000000000004,0.961125,0.03900000000000001,0.64125
Julius Caesar was involved in drafting plans for an invasion of Parthia before his assassination.,Julius Caesar was not involved in drafting plans for an invasion of Parthia before his assassination.,Julius Caesar was involved in drafting detailed military plans for a full-scale invasion of Parthia before his assassination.,Julius Caesar was involved in military planning before his assassination.,0.97375,0.059374999999999956,0.7095,0.99325
Julius Caesar might have survived the Ides of March had the plot been discovered even a day earlier.,Julius Caesar could not have survived the Ides of March even if the plot had been discovered a day earlier.,Julius Caesar might have survived the Ides of March had the plot been discovered at least two days earlier.,Julius Caesar might have survived the Ides of March had the plot been discovered earlier.,0.84,0.99325,0.8200000000000001,0.9099999999999999
Leonardo da Vinci was ambidextrous.,Leonardo da Vinci was not ambidextrous.,Leonardo da Vinci was ambidextrous and could write with one hand while drawing with the other simultaneously.,Leonardo da Vinci was skilled with both hands.,0.762375,0.08100000000000007,0.6885,0.97975
The transition from the Bronze Age to the Iron Age was accelerated by the collapse of several ancient civilizations around 1200 BCE.,The transition from the Bronze Age to the Iron Age was not accelerated by the collapse of several ancient civilizations around 1200 BCE.,"The transition from the Bronze Age to the Iron Age was accelerated by the collapse of several ancient civilizations, including the Hittites and Mycenaeans, around 1200 BCE.",The transition from the Bronze Age to the Iron Age was influenced by the collapse of some ancient civilizations.,0.6637500000000001,0.044999999999999984,0.75225,0.57375
The Great Wall of China was primarily built to protect the Chinese states and empires against the raids and invasions of the various nomadic groups of the Eurasian Steppe.,The Great Wall of China was not primarily built to protect the Chinese states and empires against the raids and invasions of the various nomadic groups of the Eurasian Steppe.,The Great Wall of China was primarily built to protect the Chinese states and empires against the raids and invasions of the various nomadic groups of the Eurasian Steppe during the Ming Dynasty.,The Great Wall of China was built to protect against invasions from various groups.,0.9516249999999999,0.42900000000000005,0.955,0.954125
There is a currently undiscovered fundamental particle that mediates dark matter interactions in a way akin to how photons mediate electromagnetic interactions.,There is not a currently undiscovered fundamental particle that mediates dark matter interactions in a way akin to how photons mediate electromagnetic interactions.,"There is a currently undiscovered fundamental particle that mediates dark matter interactions in a way akin to how photons mediate electromagnetic interactions, and it has a mass between 10 GeV and 100 GeV.",There is a currently undiscovered fundamental particle that mediates interactions in a way akin to how photons mediate electromagnetic interactions.,0.34600000000000003,0.10499999999999998,0.09,0.595
There is a universal common ancestor for all life on Earth that originated in thermal vent systems in the ocean.,There is not a universal common ancestor for all life on Earth that originated in thermal vent systems in the ocean.,There is a universal common ancestor for all life on Earth that originated specifically in hydrothermal vent systems at a depth of at least 2000 meters in the ocean.,There is a common ancestor for many forms of life on Earth.,0.98875,0.0022500000000000298,0.76,0.9921
Eating a diet high in antioxidants significantly reduces the risk of developing cardiovascular disease in individuals with no pre-existing health conditions.,Eating a diet high in antioxidants does not significantly reduce the risk of developing cardiovascular disease in individuals with no pre-existing health conditions.,Eating a diet high in antioxidants significantly reduces the risk of developing cardiovascular disease in individuals with no pre-existing health conditions and who engage in regular physical exercise.,Eating a diet high in antioxidants reduces the risk of developing cardiovascular disease.,0.07650000000000001,0.73875,0.342,0.5115
There exists at least one form of extraterrestrial microbial life in our solar system beyond Earth.,There does not exist any form of extraterrestrial microbial life in our solar system beyond Earth.,There exists at least one form of extraterrestrial microbial life in our solar system beyond Earth that is capable of surviving in extreme environments.,There exists microbial life in our solar system.,0.2415,0.9,0.581,0.714
There are undiscovered species of deep-sea cephalopods larger than the giant squid.,There are no undiscovered species of deep-sea cephalopods larger than the giant squid.,"There are undiscovered species of deep-sea cephalopods larger than the giant squid that inhabit depths greater than 3,000 meters.",There are undiscovered species of deep-sea cephalopods.,0.675,0.7,0.5102500000000001,0.961375
There is a genetic component to artistic talent.,There is not a genetic component to artistic talent.,There is a significant genetic component to exceptional artistic talent.,There is a genetic component to talent.,0.5962500000000001,0.0325,0.44999999999999996,0.818125
Water bears (Tardigrades) can survive in the vacuum of space for up to 10 days.,Water bears (Tardigrades) cannot survive in the vacuum of space for up to 10 days.,Water bears (Tardigrades) can survive in the vacuum of space for up to 10 days with exposure to extreme radiation.,Water bears (Tardigrades) can survive in the vacuum of space.,0.94975,0.0,0.758,0.977
There is at least one Earth-like planet within 20 light years of Earth.,There is no Earth-like planet within 20 light years of Earth.,There is at least one Earth-like planet within 10 light years of Earth.,There is at least one Earth-like planet.,0.63375,0.7,0.6895,0.983
There exists a moderate correlation between high sugar intake and the development of type 2 diabetes in adults.,There does not exist a moderate correlation between high sugar intake and the development of type 2 diabetes in adults.,There exists a moderate correlation between high sugar intake and the development of type 2 diabetes in adults aged 30 to 50.,There exists a correlation between sugar intake and the development of type 2 diabetes.,0.830875,0.2,0.7989999999999999,0.90925
The mass extinction during the Permian period was primarily caused by massive volcanic eruptions.,The mass extinction during the Permian period was not primarily caused by massive volcanic eruptions.,The mass extinction during the Permian period was primarily caused by massive volcanic eruptions that released over 1 million cubic kilometers of lava.,The mass extinction during the Permian period was caused by volcanic activity.,0.843625,0.012750000000000011,0.928625,0.8372499999999999
Some types of dietary fiber improve gut microbiota diversity.,Some types of dietary fiber do not improve gut microbiota diversity.,Certain types of soluble dietary fiber improve gut microbiota diversity in individuals with a high-fiber diet.,Some types of dietary fiber affect gut microbiota.,0.9015,0.7717499999999999,0.851125,0.997625
Moderate physical activity positively impacts cognitive function in older adults.,Moderate physical activity does not positively impact cognitive function in older adults.,Moderate physical activity positively impacts cognitive function in older adults aged 65 and above.,Physical activity positively impacts cognitive function.,0.87975,0.2,0.8548749999999999,0.8865000000000001
Cleopatra VII was a natural redhead.,Cleopatra VII was not a natural redhead.,Cleopatra VII was a natural redhead with distinct auburn hair.,Cleopatra VII had red hair.,0.2,0.95,0.538,0.45749999999999996
The Great Pyramid of Giza contains a secret chamber that has not yet been discovered by historians and archaeologists.,The Great Pyramid of Giza does not contain a secret chamber that has not yet been discovered by historians and archaeologists.,"The Great Pyramid of Giza contains a secret chamber that has not yet been discovered by historians and archaeologists, and it is located at least 50 meters below the surface.",The Great Pyramid of Giza contains a chamber that has not yet been discovered.,0.07500000000000001,0.98825,0.0031999999999999997,0.2025
Twins have a higher threshold for pain compared to non-twins.,Twins do not have a higher threshold for pain compared to non-twins.,Identical twins have a higher threshold for pain compared to non-twin siblings.,Twins have a different threshold for pain compared to non-twins.,0.25,0.75,0.3,0.2
Dolphins have a structured language as complex as human languages.,Dolphins do not have a structured language as complex as human languages.,"Dolphins have a structured language as complex as human languages, with a vocabulary of at least 100 distinct sounds.",Dolphins have a structured language.,0.20025000000000004,0.95,0.5740000000000001,0.5529999999999999
"There is currently undiscovered life on Europa, one of Jupiter's moons.","There is not currently undiscovered life on Europa, one of Jupiter's moons.","There is currently undiscovered complex multicellular life on Europa, one of Jupiter's moons.","There is currently life on Europa, one of Jupiter's moons.",0.44099999999999995,0.9,0.23399999999999999,0.065
Dolphins use individual names to identify each other.,Dolphins do not use individual names to identify each other.,Dolphins use unique individual names to identify each other in specific social groups.,Dolphins use sounds to communicate with each other.,0.95,0.12150000000000005,0.928625,0.99955
Most people in the world live in urban areas.,Most people in the world do not live in urban areas.,Most people in the world live in urban areas with populations exceeding one million.,Many people in the world live in urban areas.,0.96625,0.96,0.96625,0.9992
Most adults in the United States own a smartphone.,Most adults in the United States do not own a smartphone.,Most adults in the United States own a smartphone that is capable of accessing the internet.,Most adults in the United States own a phone.,0.84075,0.1,0.9309999999999998,0.95375
Venus hosts a form of microbial life within its atmosphere.,Venus does not host a form of microbial life within its atmosphere.,Venus hosts a specific form of microbial life that thrives in the upper atmosphere at temperatures between 20 to 30 degrees Celsius.,Venus hosts some form of life within its atmosphere.,0.035500000000000004,0.9665,0.028749999999999998,0.029500000000000012
There is a previously undiscovered species of large mammal living in the depths of the Amazon rainforest.,There is not a previously undiscovered species of large mammal living in the depths of the Amazon rainforest.,"There is a previously undiscovered species of large mammal, specifically a type of primate, living in the depths of the Amazon rainforest.",There is a previously undiscovered species of mammal living in the Amazon rainforest.,0.35200000000000004,0.9,0.712,0.7022499999999999
The Higgs boson is not the only mechanism that gives particles mass.,The Higgs boson is the only mechanism that gives particles mass.,"The Higgs boson is not the only mechanism that gives fundamental particles mass, as there are at least two other theoretical mechanisms proposed in advanced particle physics.",There are mechanisms that give particles mass.,0.951125,0.2,0.956125,0.9996
Most of the water on Mars is contained within its polar ice caps.,Most of the water on Mars is not contained within its polar ice caps.,Almost all of the water on Mars is contained within its polar ice caps.,Some of the water on Mars is contained within its polar ice caps.,0.9404999999999999,0.8953749999999999,0.99,0.999525
"In the Milky Way Galaxy, there exists an advanced alien civilization capable of interstellar communication.","In the Milky Way Galaxy, there does not exist an advanced alien civilization capable of interstellar communication.","In the Milky Way Galaxy, there exists an advanced alien civilization capable of interstellar communication that has developed technology far beyond human capabilities.","In the Milky Way Galaxy, there exists an alien civilization capable of communication.",0.026250000000000002,0.9875,0.38349999999999995,0.030000000000000006
Humans will discover evidence of microbial life on Mars.,Humans will not discover evidence of microbial life on Mars.,Humans will discover definitive evidence of complex microbial life on Mars.,Humans will discover evidence of life on Mars.,0.47250000000000003,0.3,0.31700000000000006,0.6124999999999999
Half of all plant and animal species will be at risk of extinction by the end of the 21st century due to climate change.,Half of all plant and animal species will not be at risk of extinction by the end of the 21st century due to climate change.,"Half of all plant and animal species will be at risk of extinction by the end of the 21st century due to climate change, with at least 30% facing immediate threats within the next two decades.",Many plant and animal species will be at risk of extinction due to climate change.,0.7737499999999999,0.3,0.765625,0.962125
Humans will find evidence of microbial life on Mars within the next rock samples analyzed.,Humans will not find evidence of microbial life on Mars within the next rock samples analyzed.,Humans will find evidence of microbial life on Mars within the next three rock samples analyzed.,Humans will find evidence of microbial life on Mars in future rock samples analyzed.,0.165,0.70375,0.03225,0.43200000000000005
Half of the Earth's remaining undiscovered species are located in rainforests.,Half of the Earth's remaining undiscovered species are not located in rainforests.,Half of the Earth's remaining undiscovered species are located exclusively in tropical rainforests.,Many of the Earth's remaining undiscovered species are located in rainforests.,0.9550000000000001,0.828,0.9325,0.90075
Coffee consumption reduces the risk of developing Parkinson's disease.,Coffee consumption does not reduce the risk of developing Parkinson's disease.,Regular coffee consumption of at least three cups per day reduces the risk of developing Parkinson's disease.,Coffee consumption reduces the risk of developing certain diseases.,0.44999999999999996,0.65,0.4225,0.5880000000000001
Most professional athletes retire before the age of 40.,Most professional athletes do not retire before the age of 40.,Most professional athletes in individual sports retire before the age of 35.,Most professional athletes retire.,0.95,0.75,0.9099999999999999,0.985
A diet high in fruits and vegetables can lower the risk of developing cardiovascular disease.,A diet high in fruits and vegetables cannot lower the risk of developing cardiovascular disease.,"A diet high in fruits and vegetables, specifically those rich in antioxidants, can lower the risk of developing cardiovascular disease by at least 30%.",A diet high in fruits and vegetables can lower the risk of developing some health issues.,0.950375,0.0,0.6693749999999999,0.95275
Artificial intelligence shows great promise in improving the efficiency of healthcare delivery.,Artificial intelligence does not show great promise in improving the efficiency of healthcare delivery.,Artificial intelligence shows great promise in improving the efficiency of healthcare delivery in urban hospitals with over 500 beds.,Artificial intelligence shows promise in improving healthcare delivery.,0.830875,0.03,0.9456249999999999,0.855
Most of the fresh water on Earth is held in glaciers and ice caps.,Most of the fresh water on Earth is not held in glaciers and ice caps.,Almost all of the fresh water on Earth is held in glaciers and ice caps.,A significant amount of fresh water on Earth is held in glaciers and ice caps.,0.997625,0.99275,0.9505,0.966125
Aliens exist in our universe.,Aliens do not exist in our universe.,Intelligent aliens exist in our universe capable of communicating with humans.,Life exists in our universe.,0.16975,0.8625,0.55,0.974
The majority of global internet users access the internet via mobile devices.,The majority of global internet users do not access the internet via mobile devices.,The majority of global internet users access the internet via mobile devices in urban areas.,Many global internet users access the internet via mobile devices.,0.998875,0.1,0.9775,0.999
